movieId,rec_1_id,rec_1_clean_title,rec_2_id,rec_2_clean_title,rec_3_id,rec_3_clean_title,rec_4_id,rec_4_clean_title,rec_5_id,rec_5_clean_title,rec_6_id,rec_6_clean_title,rec_7_id,rec_7_clean_title,rec_8_id,rec_8_clean_title,rec_9_id,rec_9_clean_title,rec_10_id,rec_10_clean_title
33794,33794,Batman Begins 2005,91529,Dark Knight Rises The 2012,58559,Dark Knight The 2008,68358,Star Trek 2009,89745,Avengers The 2012,34405,Serenity 2005,59315,Iron Man 2008,49272,Casino Royale 2006,60684,Watchmen 2009,51662,300 2007
8961,8961,Incredibles The 2004,78499,Toy Story 3 2010,50872,Ratatouille 2007,6377,Finding Nemo 2003,76093,How to Train Your Dragon 2010,59784,Kung Fu Panda 2008,4886,Monsters Inc 2001,115617,Big Hero 6 2014,8636,SpiderMan 2 2004,8360,Shrek 2 2004
3147,3147,Green Mile The 1999,92259,Intouchables 2011,7254,The Butterfly Effect 2004,4995,Beautiful Mind A 2001,5995,Pianist The 2002,30707,Million Dollar Baby 2004,64614,Gran Torino 2008,74458,Shutter Island 2010,5989,Catch Me If You Can 2002,48780,Prestige The 2006
5445,5445,Minority Report 2002,5903,Equilibrium 2002,8644,I Robot 2004,6934,Matrix Revolutions The 2003,111759,Edge of Tomorrow 2014,6365,Matrix Reloaded The 2003,7254,The Butterfly Effect 2004,8665,Bourne Supremacy The 2004,33493,Star Wars Episode III  Revenge of the Sith 2005,6333,X2 XMen United 2003
5349,5349,SpiderMan 2002,8636,SpiderMan 2 2004,6333,X2 XMen United 2003,45499,XMen The Last Stand 2006,5378,Star Wars Episode II  Attack of the Clones 2002,3793,XMen 2000,33493,Star Wars Episode III  Revenge of the Sith 2005,6365,Matrix Reloaded The 2003,45722,Pirates of the Caribbean Dead Mans Chest 2006,6934,Matrix Revolutions The 2003
2997,2997,Being John Malkovich 1999,5902,Adaptation 2002,3160,Magnolia 1999,2395,Rushmore 1998,4979,Royal Tenenbaums The 2001,1199,Brazil 1985,4848,Mulholland Drive 2001,6711,Lost in Translation 2003,2076,Blue Velvet 1986,2599,Election 1999
1258,1258,Shining The 1980,1997,Exorcist The 1973,2160,Rosemarys Baby 1968,1219,Psycho 1960,2288,Thing The 1982,1206,Clockwork Orange A 1971,56782,There Will Be Blood 2007,4848,Mulholland Drive 2001,2076,Blue Velvet 1986,1208,Apocalypse Now 1979
1206,1206,Clockwork Orange A 1971,924,2001 A Space Odyssey 1968,1199,Brazil 1985,2076,Blue Velvet 1986,4848,Mulholland Drive 2001,1884,Fear and Loathing in Las Vegas 1998,750,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb 1964,1208,Apocalypse Now 1979,1228,Raging Bull 1980,1258,Shining The 1980
586,586,Home Alone 1990,2953,Home Alone 2 Lost in New York 1992,500,Mrs Doubtfire 1993,317,Santa Clause The 1994,2,Jumanji 1995,2011,Back to the Future Part II 1989,2012,Back to the Future Part III 1990,231,Dumb  Dumber Dumb and Dumber 1994,587,Ghost 1990,1485,Liar Liar 1997
111,111,Taxi Driver 1976,1228,Raging Bull 1980,1263,Deer Hunter The 1978,922,Sunset Blvd aka Sunset Boulevard 1950,2076,Blue Velvet 1986,1212,Third Man The 1949,1252,Chinatown 1974,3362,Dog Day Afternoon 1975,1208,Apocalypse Now 1979,923,Citizen Kane 1941
5418,5418,Bourne Identity The 2002,8665,Bourne Supremacy The 2004,54286,Bourne Ultimatum The 2007,7445,Man on Fire 2004,59369,Taken 2008,6378,Italian Job The 2003,49272,Casino Royale 2006,44199,Inside Man 2006,44665,Lucky Number Slevin 2006,96079,Skyfall 2012
924,924,2001 A Space Odyssey 1968,1199,Brazil 1985,1206,Clockwork Orange A 1971,750,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb 1964,1212,Third Man The 1949,923,Citizen Kane 1941,2076,Blue Velvet 1986,1208,Apocalypse Now 1979,1204,Lawrence of Arabia 1962,2019,Seven Samurai Shichinin no samurai 1954
778,778,Trainspotting 1996,1884,Fear and Loathing in Las Vegas 1998,3949,Requiem for a Dream 2000,1206,Clockwork Orange A 1971,2542,Lock Stock  Two Smoking Barrels 1998,27773,Old Boy 2003,6016,City of God Cidade de Deus 2002,1732,Big Lebowski The 1998,4848,Mulholland Drive 2001,1089,Reservoir Dogs 1992
587,587,Ghost 1990,597,Pretty Woman 1990,539,Sleepless in Seattle 1993,500,Mrs Doubtfire 1993,266,Legends of the Fall 1994,11,American President The 1995,339,While You Were Sleeping 1995,350,Client The 1994,508,Philadelphia 1993,586,Home Alone 1990
7438,7438,Kill Bill Vol 2 2004,6874,Kill Bill Vol 1 2003,32587,Sin City 2005,7090,Hero Ying xiong 2002,68157,Inglourious Basterds 2009,27773,Old Boy 2003,60684,Watchmen 2009,56782,There Will Be Blood 2007,55820,No Country for Old Men 2007,99114,Django Unchained 2012
10,10,GoldenEye 1995,3082,World Is Not Enough The 1999,1722,Tomorrow Never Dies 1997,2948,From Russia with Love 1963,2947,Goldfinger 1964,165,Die Hard With a Vengeance 1995,380,True Lies 1994,1370,Die Hard 2 1990,648,Mission Impossible 1996,329,Star Trek Generations 1994
539,539,Sleepless in Seattle 1993,2424,Youve Got Mail 1998,339,While You Were Sleeping 1995,587,Ghost 1990,597,Pretty Woman 1990,11,American President The 1995,500,Mrs Doubtfire 1993,1307,When Harry Met Sally 1989,440,Dave 1993,62,Mr Hollands Opus 1995
1073,1073,Willy Wonka  the Chocolate Factory 1971,919,Wizard of Oz The 1939,1028,Mary Poppins 1964,2804,Christmas Story A 1983,2005,Goonies The 1985,1278,Young Frankenstein 1974,1035,Sound of Music The 1965,3671,Blazing Saddles 1974,1282,Fantasia 1940,953,Its a Wonderful Life 1946
5989,5989,Catch Me If You Can 2002,8529,Terminal The 2004,47099,Pursuit of Happyness The 2006,106782,Wolf of Wall Street The 2013,148626,Big Short The 2015,36529,Lord of War 2005,44665,Lucky Number Slevin 2006,84152,Limitless 2011,49530,Blood Diamond 2006,74458,Shutter Island 2010
3996,3996,Crouching Tiger Hidden Dragon Wo hu cang long 2000,7090,Hero Ying xiong 2002,3000,Princess Mononoke Mononokehime 1997,2019,Seven Samurai Shichinin no samurai 1954,4034,Traffic 2000,4308,Moulin Rouge 2001,4027,O Brother Where Art Thou 2000,6711,Lost in Translation 2003,2692,Run Lola Run Lola rennt 1998,5669,Bowling for Columbine 2002
1732,1732,Big Lebowski The 1998,1884,Fear and Loathing in Las Vegas 1998,56782,There Will Be Blood 2007,4979,Royal Tenenbaums The 2001,55820,No Country for Old Men 2007,5902,Adaptation 2002,57669,In Bruges 2008,2395,Rushmore 1998,27773,Old Boy 2003,4848,Mulholland Drive 2001
1961,1961,Rain Man 1988,3252,Scent of a Woman 1992,1246,Dead Poets Society 1989,1302,Field of Dreams 1989,2268,Few Good Men A 1992,953,Its a Wonderful Life 1946,1784,As Good as It Gets 1997,1704,Good Will Hunting 1997,3147,Green Mile The 1999,30707,Million Dollar Baby 2004
349,349,Clear and Present Danger 1994,3256,Patriot Games 1992,161,Crimson Tide 1995,292,Outbreak 1995,185,Net The 1995,454,Firm The 1993,350,Client The 1994,474,In the Line of Fire 1993,457,Fugitive The 1993,329,Star Trek Generations 1994
1617,1617,LA Confidential 1997,1252,Chinatown 1974,1212,Third Man The 1949,922,Sunset Blvd aka Sunset Boulevard 1950,1267,Manchurian Candidate The 1962,913,Maltese Falcon The 1941,1228,Raging Bull 1980,923,Citizen Kane 1941,1204,Lawrence of Arabia 1962,1266,Unforgiven 1992
253,253,Interview with the Vampire The Vampire Chronicles 1994,1339,Dracula Bram Stokers Dracula 1992,353,Crow The 1994,266,Legends of the Fall 1994,288,Natural Born Killers 1994,1645,The Devils Advocate 1997,3052,Dogma 1999,551,Nightmare Before Christmas The 1993,2291,Edward Scissorhands 1990,316,Stargate 1994
208,208,Waterworld 1995,316,Stargate 1994,434,Cliffhanger 1993,185,Net The 1995,442,Demolition Man 1993,2,Jumanji 1995,153,Batman Forever 1995,292,Outbreak 1995,1917,Armageddon 1998,329,Star Trek Generations 1994
60069,60069,WALLE 2008,68954,Up 2009,134853,Inside Out 2015,78499,Toy Story 3 2010,76093,How to Train Your Dragon 2010,152081,Zootopia 2016,50872,Ratatouille 2007,115617,Big Hero 6 2014,31658,Howls Moving Castle Hauru no ugoku shiro 2004,79091,Despicable Me 2010
4878,4878,Donnie Darko 2001,3949,Requiem for a Dream 2000,1884,Fear and Loathing in Las Vegas 1998,8950,The Machinist 2004,27773,Old Boy 2003,4848,Mulholland Drive 2001,68237,Moon 2009,8784,Garden State 2004,7361,Eternal Sunshine of the Spotless Mind 2004,48394,Pans Labyrinth Laberinto del fauno El 2006
2918,2918,Ferris Buellers Day Off 1986,3552,Caddyshack 1980,2804,Christmas Story A 1983,1968,Breakfast Club The 1985,3421,Animal House 1978,2005,Goonies The 1985,3039,Trading Places 1983,3671,Blazing Saddles 1974,2502,Office Space 1999,2791,Airplane 1980
912,912,Casablanca 1942,3435,Double Indemnity 1944,922,Sunset Blvd aka Sunset Boulevard 1950,1254,Treasure of the Sierra Madre The 1948,1945,On the Waterfront 1954,898,Philadelphia Story The 1940,1284,Big Sleep The 1946,1212,Third Man The 1949,913,Maltese Falcon The 1941,923,Citizen Kane 1941
750,750,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb 1964,1178,Paths of Glory 1957,1212,Third Man The 1949,922,Sunset Blvd aka Sunset Boulevard 1950,923,Citizen Kane 1941,1199,Brazil 1985,1204,Lawrence of Arabia 1962,2019,Seven Samurai Shichinin no samurai 1954,1267,Manchurian Candidate The 1962,924,2001 A Space Odyssey 1968
357,357,Four Weddings and a Funeral 1994,497,Much Ado About Nothing 1993,515,Remains of the Day The 1993,265,Like Water for Chocolate Como agua para chocolate 1992,509,Piano The 1993,17,Sense and Sensibility 1995,2671,Notting Hill 1999,1641,Full Monty The 1997,1307,When Harry Met Sally 1989,539,Sleepless in Seattle 1993
3114,3114,Toy Story 2 1999,78499,Toy Story 3 2010,2761,Iron Giant The 1999,2355,Bugs Life A 1998,1,Toy Story 1995,4886,Monsters Inc 2001,1907,Mulan 1998,2081,Little Mermaid The 1989,1148,Wallace  Gromit The Wrong Trousers 1993,8961,Incredibles The 2004
1208,1208,Apocalypse Now 1979,1263,Deer Hunter The 1978,1209,Once Upon a Time in the West Cera una volta il West 1968,1228,Raging Bull 1980,2019,Seven Samurai Shichinin no samurai 1954,1204,Lawrence of Arabia 1962,1212,Third Man The 1949,750,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb 1964,924,2001 A Space Odyssey 1968,923,Citizen Kane 1941
39,39,Clueless 1995,2572,10 Things I Hate About You 1999,1285,Heathers 1989,1380,Grease 1978,2081,Little Mermaid The 1989,339,While You Were Sleeping 1995,1307,When Harry Met Sally 1989,1035,Sound of Music The 1965,17,Sense and Sensibility 1995,497,Much Ado About Nothing 1993
4896,4896,Harry Potter and the Sorcerers Stone aka Harry Potter and the Philosophers Stone 2001,5816,Harry Potter and the Chamber of Secrets 2002,54001,Harry Potter and the Order of the Phoenix 2007,69844,Harry Potter and the HalfBlood Prince 2009,40815,Harry Potter and the Goblet of Fire 2005,81834,Harry Potter and the Deathly Hallows Part 1 2010,88125,Harry Potter and the Deathly Hallows Part 2 2011,8368,Harry Potter and the Prisoner of Azkaban 2004,106489,Hobbit The Desolation of Smaug The 2013,41566,Chronicles of Narnia The Lion the Witch and the Wardrobe The 2005
44191,44191,V for Vendetta 2006,60684,Watchmen 2009,44665,Lucky Number Slevin 2006,5903,Equilibrium 2002,34405,Serenity 2005,36529,Lord of War 2005,3275,Boondock Saints The 2000,48780,Prestige The 2006,32587,Sin City 2005,51662,300 2007
1222,1222,Full Metal Jacket 1987,1208,Apocalypse Now 1979,1090,Platoon 1986,1263,Deer Hunter The 1978,1884,Fear and Loathing in Las Vegas 1998,4262,Scarface 1983,1206,Clockwork Orange A 1971,56782,There Will Be Blood 2007,1228,Raging Bull 1980,1201,Good the Bad and the Ugly The Buono il brutto il cattivo Il 1966
59315,59315,Iron Man 2008,77561,Iron Man 2 2010,102125,Iron Man 3 2013,122892,Avengers Age of Ultron 2015,89745,Avengers The 2012,122920,Captain America Civil War 2016,88140,Captain America The First Avenger 2011,110102,Captain America The Winter Soldier 2014,86332,Thor 2011,122922,Doctor Strange 2016
48516,48516,Departed The 2006,55820,No Country for Old Men 2007,56782,There Will Be Blood 2007,44665,Lucky Number Slevin 2006,49530,Blood Diamond 2006,44199,Inside Man 2006,88129,Drive 2011,48780,Prestige The 2006,57669,In Bruges 2008,68157,Inglourious Basterds 2009
1923,1923,Theres Something About Mary 1998,3552,Caddyshack 1980,1517,Austin Powers International Man of Mystery 1997,1060,Swingers 1996,2706,American Pie 1999,3948,Meet the Parents 2000,3421,Animal House 1978,2804,Christmas Story A 1983,3253,Waynes World 1992,2683,Austin Powers The Spy Who Shagged Me 1999
68954,68954,Up 2009,78499,Toy Story 3 2010,134853,Inside Out 2015,60069,WALLE 2008,76093,How to Train Your Dragon 2010,79091,Despicable Me 2010,81847,Tangled 2010,115617,Big Hero 6 2014,152081,Zootopia 2016,50872,Ratatouille 2007
4011,4011,Snatch 2000,2542,Lock Stock  Two Smoking Barrels 1998,3275,Boondock Saints The 2000,44665,Lucky Number Slevin 2006,57669,In Bruges 2008,1884,Fear and Loathing in Las Vegas 1998,32587,Sin City 2005,27773,Old Boy 2003,4262,Scarface 1983,6016,City of God Cidade de Deus 2002
4022,4022,Cast Away 2000,8529,Terminal The 2004,47099,Pursuit of Happyness The 2006,5989,Catch Me If You Can 2002,3147,Green Mile The 1999,3753,Patriot The 2000,7143,Last Samurai The 2003,4995,Beautiful Mind A 2001,55247,Into the Wild 2007,56174,I Am Legend 2007
1246,1246,Dead Poets Society 1989,3448,Good Morning Vietnam 1987,1704,Good Will Hunting 1997,2324,Life Is Beautiful La Vita  bella 1997,1961,Rain Man 1988,953,Its a Wonderful Life 1946,1968,Breakfast Club The 1985,1259,Stand by Me 1986,1225,Amadeus 1984,7147,Big Fish 2003
2683,2683,Austin Powers The Spy Who Shagged Me 1999,5481,Austin Powers in Goldmember 2002,1517,Austin Powers International Man of Mystery 1997,2706,American Pie 1999,3253,Waynes World 1992,2700,South Park Bigger Longer and Uncut 1999,1923,Theres Something About Mary 1998,3033,Spaceballs 1987,104,Happy Gilmore 1996,231,Dumb  Dumber Dumb and Dumber 1994
2706,2706,American Pie 1999,4718,American Pie 2 2001,2683,Austin Powers The Spy Who Shagged Me 1999,1923,Theres Something About Mary 1998,1517,Austin Powers International Man of Mystery 1997,104,Happy Gilmore 1996,3948,Meet the Parents 2000,35836,40YearOld Virgin The 2005,2700,South Park Bigger Longer and Uncut 1999,3421,Animal House 1978
292,292,Outbreak 1995,185,Net The 1995,434,Cliffhanger 1993,161,Crimson Tide 1995,349,Clear and Present Danger 1994,316,Stargate 1994,165,Die Hard With a Vengeance 1995,339,While You Were Sleeping 1995,329,Star Trek Generations 1994,350,Client The 1994
919,919,Wizard of Oz The 1939,1947,West Side Story 1961,953,Its a Wonderful Life 1946,899,Singin in the Rain 1952,926,All About Eve 1950,1028,Mary Poppins 1964,1035,Sound of Music The 1965,1256,Duck Soup 1933,914,My Fair Lady 1964,920,Gone with the Wind 1939
329,329,Star Trek Generations 1994,2393,Star Trek Insurrection 1998,1375,Star Trek III The Search for Spock 1984,1371,Star Trek The Motion Picture 1979,1372,Star Trek VI The Undiscovered Country 1991,1356,Star Trek First Contact 1996,1376,Star Trek IV The Voyage Home 1986,316,Stargate 1994,1374,Star Trek II The Wrath of Khan 1982,185,Net The 1995
6,6,Heat 1995,16,Casino 1995,4262,Scarface 1983,1466,Donnie Brasco 1997,555,True Romance 1993,1266,Unforgiven 1992,293,Lon The Professional aka The Professional Lon 1994,1213,Goodfellas 1990,1228,Raging Bull 1980,1201,Good the Bad and the Ugly The Buono il brutto il cattivo Il 1966
72998,72998,Avatar 2009,106489,Hobbit The Desolation of Smaug The 2013,102445,Star Trek Into Darkness 2013,98809,Hobbit An Unexpected Journey The 2012,77561,Iron Man 2 2010,106487,The Hunger Games Catching Fire 2013,84152,Limitless 2011,68358,Star Trek 2009,89745,Avengers The 2012,111362,XMen Days of Future Past 2014
2115,2115,Indiana Jones and the Temple of Doom 1984,1291,Indiana Jones and the Last Crusade 1989,2005,Goonies The 1985,2011,Back to the Future Part II 1989,2012,Back to the Future Part III 1990,1198,Raiders of the Lost Ark Indiana Jones and the Raiders of the Lost Ark 1981,4085,Beverly Hills Cop 1984,3527,Predator 1987,33493,Star Wars Episode III  Revenge of the Sith 2005,2000,Lethal Weapon 1987
2,2,Jumanji 1995,158,Casper 1995,317,Santa Clause The 1994,586,Home Alone 1990,500,Mrs Doubtfire 1993,2617,Mummy The 1999,1907,Mulan 1998,367,Mask The 1994,2012,Back to the Future Part III 1990,736,Twister 1996
1387,1387,Jaws 1975,1982,Halloween 1978,1997,Exorcist The 1973,2288,Thing The 1982,1994,Poltergeist 1982,1219,Psycho 1960,1272,Patton 1970,1953,French Connection The 1971,1945,On the Waterfront 1954,1261,Evil Dead II Dead by Dawn 1987
454,454,Firm The 1993,350,Client The 1994,225,Disclosure 1994,185,Net The 1995,587,Ghost 1990,349,Clear and Present Danger 1994,161,Crimson Tide 1995,292,Outbreak 1995,266,Legends of the Fall 1994,500,Mrs Doubtfire 1993
1968,1968,Breakfast Club The 1985,2144,Sixteen Candles 1984,2918,Ferris Buellers Day Off 1986,2248,Say Anything 1989,2005,Goonies The 1985,2804,Christmas Story A 1983,1285,Heathers 1989,1259,Stand by Me 1986,3421,Animal House 1978,1380,Grease 1978
2396,2396,Shakespeare in Love 1998,2336,Elizabeth 1998,898,Philadelphia Story The 1940,1947,West Side Story 1961,914,My Fair Lady 1964,899,Singin in the Rain 1952,969,African Queen The 1951,1641,Full Monty The 1997,1183,English Patient The 1996,920,Gone with the Wind 1939
223,223,Clerks 1994,180,Mallrats 1995,1639,Chasing Amy 1997,3052,Dogma 1999,1060,Swingers 1996,2700,South Park Bigger Longer and Uncut 1999,2502,Office Space 1999,1215,Army of Darkness 1993,2395,Rushmore 1998,1732,Big Lebowski The 1998
2324,2324,Life Is Beautiful La Vita  bella 1997,1172,Cinema Paradiso Nuovo cinema Paradiso 1989,5995,Pianist The 2002,44555,Lives of Others The Das leben der Anderen 2006,92259,Intouchables 2011,4973,Amelie Fabuleux destin dAmlie Poulain Le 2001,953,Its a Wonderful Life 1946,1246,Dead Poets Society 1989,6016,City of God Cidade de Deus 2002,1203,12 Angry Men 1957
2291,2291,Edward Scissorhands 1990,551,Nightmare Before Christmas The 1993,7147,Big Fish 2003,2174,Beetlejuice 1988,1884,Fear and Loathing in Las Vegas 1998,4308,Moulin Rouge 2001,3081,Sleepy Hollow 1999,4979,Royal Tenenbaums The 2001,31658,Howls Moving Castle Hauru no ugoku shiro 2004,5971,My Neighbor Totoro Tonari no Totoro 1988
4027,4027,O Brother Where Art Thou 2000,4979,Royal Tenenbaums The 2001,1732,Big Lebowski The 1998,5902,Adaptation 2002,3911,Best in Show 2000,1884,Fear and Loathing in Las Vegas 1998,6807,Monty Pythons The Meaning of Life 1983,56782,There Will Be Blood 2007,3671,Blazing Saddles 1974,6711,Lost in Translation 2003
288,288,Natural Born Killers 1994,555,True Romance 1993,1884,Fear and Loathing in Las Vegas 1998,353,Crow The 1994,253,Interview with the Vampire The Vampire Chronicles 1994,16,Casino 1995,1206,Clockwork Orange A 1971,4848,Mulholland Drive 2001,4262,Scarface 1983,778,Trainspotting 1996
1517,1517,Austin Powers International Man of Mystery 1997,5481,Austin Powers in Goldmember 2002,2683,Austin Powers The Spy Who Shagged Me 1999,3253,Waynes World 1992,3868,Naked Gun From the Files of Police Squad The 1988,3552,Caddyshack 1980,3033,Spaceballs 1987,1923,Theres Something About Mary 1998,104,Happy Gilmore 1996,2700,South Park Bigger Longer and Uncut 1999
1784,1784,As Good as It Gets 1997,3252,Scent of a Woman 1992,2268,Few Good Men A 1992,1307,When Harry Met Sally 1989,1641,Full Monty The 1997,1923,Theres Something About Mary 1998,1961,Rain Man 1988,1358,Sling Blade 1996,2324,Life Is Beautiful La Vita  bella 1997,2396,Shakespeare in Love 1998
434,434,Cliffhanger 1993,315,Specialist The 1994,204,Under Siege 2 Dark Territory 1995,185,Net The 1995,292,Outbreak 1995,168,First Knight 1995,442,Demolition Man 1993,225,Disclosure 1994,95,Broken Arrow 1996,208,Waterworld 1995
68157,68157,Inglourious Basterds 2009,128360,The Hateful Eight 2015,99114,Django Unchained 2012,88129,Drive 2011,112183,Birdman Or The Unexpected Virtue of Ignorance 2014,109374,Grand Budapest Hotel The 2014,112552,Whiplash 2014,122882,Mad Max Fury Road 2015,55820,No Country for Old Men 2007,115569,Nightcrawler 2014
